t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,2.000200015000973e-05,2.7505500687568554e-12,-1.9992053976700408,2.1964988518250842e-10,-0.001490374423430963,1.5001484037227197e-07,0.999998889391411,-4.5019098107293406e-10,-0.17078439193855538,1.7190454198138945e-05,0.010000500025000804,3.0004500450037066e-09,0.0,0.0,0.0,0.0
0.006000300015000751,2.000200015000973e-05,2.7505500687568554e-12,-1.9992053976700408,2.1964988518250842e-10,-0.001490374423430963,1.5001484037227197e-07,0.999998889391411,-4.5019098107293406e-10,-0.17078439193855538,1.7190454198138945e-05,0.010000500025000804,3.0004500450037066e-09,0.0,0.0,0.0,0.0
0.0070003500175008756,2.000200015000973e-05,2.7505500687568554e-12,-1.9992053976700408,2.1964988518250842e-10,-0.001490374423430963,1.5001484037227197e-07,0.999998889391411,-4.5019098107293406e-10,-0.17078439193855538,1.7190454198138945e-05,0.010000500025000804,3.0004500450037066e-09,0.0,0.0,0.0,0.0
0.008000400020001,2.000200015000973e-05,2.7505500687568554e-12,-1.9992053976700408,2.1964988518250842e-10,-0.001490374423430963,1.5001484037227197e-07,0.999998889391411,-4.5019098107293406e-10,-0.17078439193855538,1.7190454198138945e-05,0.010000500025000804,3.0004500450037066e-09,0.0,0.0,0.0,0.0
0.009000450022501126,2.000200015000973e-05,2.7505500687568554e-12,-1.9992053976700408,2.1964988518250842e-10,-0.001490374423430963,1.5001484037227197e-07,0.999998889391411,-4.5019098107293406e-10,-0.17078439193855538,1.7190454198138945e-05,0.010000500025000804,3.0004500450037066e-09,0.0,0.0,0.0,0.0
