t,pa_x,pa_y,pa_z,pa_{dx},pa_{dy},pa_{dz},pb_x,pb_y,pb_z,pb_{dx},pb_{dy},pb_{dz},pc_x,pc_y,pc_z,pc_{dx},pc_{dy},pc_{dz},pd_x,pd_y,pd_z,pd_{dx},pd_{dy},pd_{dz}
0.0,0.11905,0.12065,-1.7714,0.0,0.0,0.0,-0.11905,0.12065,-1.7714,0.0,0.0,0.0,-0.11905,-0.12065,-1.7714,0.0,0.0,0.0,0.11905,-0.12065,-1.7714,0.0,0.0,0.0
0.0010000333344444814,0.11905,0.12065,-1.7713950946730088,0.0,0.0,0.00981032696072782,-0.11905,0.12065,-1.7713950946730088,0.0,0.0,0.00981032696072782,-0.11905,-0.12065,-1.7713950946730088,0.0,0.0,0.00981032696072782,0.11905,-0.12065,-1.7713950946730088,0.0,0.0,0.00981032696072782
0.002000066668888963,0.11905,0.12065,-1.771380378692035,0.0,0.0,0.01962065392145564,-0.11905,0.12065,-1.771380378692035,0.0,0.0,0.01962065392145564,-0.11905,-0.12065,-1.771380378692035,0.0,0.0,0.01962065392145564,0.11905,-0.12065,-1.771380378692035,0.0,0.0,0.01962065392145564
0.003000100003333444,0.11905,0.12065,-1.7713558520570787,0.0,0.0,0.029430980882183457,-0.11905,0.12065,-1.7713558520570787,0.0,0.0,0.029430980882183457,-0.11905,-0.12065,-1.7713558520570787,0.0,0.0,0.029430980882183457,0.11905,-0.12065,-1.7713558520570787,0.0,0.0,0.029430980882183457
0.004000133337777926,0.11905,0.12065,-1.7713215147681398,0.0,0.0,0.03924130784291127,-0.11905,0.12065,-1.7713215147681398,0.0,0.0,0.03924130784291127,-0.11905,-0.12065,-1.7713215147681398,0.0,0.0,0.03924130784291127,0.11905,-0.12065,-1.7713215147681398,0.0,0.0,0.03924130784291127
0.005000166672222407,0.11905,0.12065,-1.7712773668252184,0.0,0.0,0.04905163480363908,-0.11905,0.12065,-1.7712773668252184,0.0,0.0,0.04905163480363908,-0.11905,-0.12065,-1.7712773668252184,0.0,0.0,0.04905163480363908,0.11905,-0.12065,-1.7712773668252184,0.0,0.0,0.04905163480363908
0.006000200006666888,0.11904992537910869,0.12065000000104088,-1.7712283252840024,-0.00014923628207702132,2.08170161314369e-09,0.04902817816793857,-0.11905007462087863,0.12064999999893046,-1.771228403005097,-0.0001492362313389517,-2.1389899966633444e-09,0.04887274116029372,-0.11905007461873984,-0.12065000000106953,-1.7712284030051122,-0.0001492319539223614,-2.1389899966254293e-09,0.04887274113006076,0.11904992538124748,-0.1206499999989591,-1.7712283252840175,-0.00014923200466043101,2.081701613181605e-09,0.04902817813770561
0.00700023334111137,0.11904970151958978,0.12065000000416354,-1.7711793072003257,-0.0002984662544199501,4.163395232282994e-09,0.049004721239955605,-0.11905029848020728,0.12064999999572187,-1.771179618084704,-0.00029846584851539324,-4.2779879330806e-09,0.04869384722466616,-0.11905029847165215,-0.12065000000427811,-1.7711796180847643,-0.00029845729368214915,-4.27798793277728e-09,0.04869384716420727,0.11904970152814491,-0.12064999999583645,-1.771179307200386,-0.000298457699586706,4.163395232586315e-09,0.04900472117949672
0.008000266675555852,0.11904932843090767,0.12065000000936797,-1.771130312574627,-0.00044768360869661827,6.245072863631586e-09,0.048981263727419885,-0.11905067156806491,0.12064999999037422,-1.7711310120644777,-0.000447682238768739,-6.417001748756699e-09,0.04851495270448733,-0.11905067154881589,-0.12065000000962582,-1.7711310120646138,-0.00044766940651871435,-6.417001747732992e-09,0.04851495261381659,0.11904932845015669,-0.12064999999063207,-1.771130312574763,-0.0004476707764465936,6.245072864655293e-09,0.048981263636749144
0.009000300010000333,0.11904880612883438,0.12065000001665412,-1.7710813414076367,-0.0005968820381030229,8.326726513989265e-09,0.048957805338085365,-0.11905119386791833,0.12064999998288746,-1.7710825849451493,-0.0005968787908665682,-8.556039382548557e-09,0.04833605730751442,-0.11905119383369785,-0.12065000001711258,-1.771082584945391,-0.0005968616811995726,-8.556039380121993e-09,0.04833605718665293,0.11904880616305487,-0.12064999998334593,-1.7710813414078785,-0.0005968649284360273,8.32672651641583e-09,0.04895780521722388
