t,x_uav,y_uav,z_uav,qx_uav,qy_uav,qz_uav,qw_uav,phi_uav,theta_uav,psi_uav,dx_uav,dy_uav,dz_uav,om_x_uav,om_y_uav,om_z_uav,x_gv,y_gv,z_gv,qx_gv,qy_gv,qz_gv,qw_gv,phi_gv,theta_gv,psi_gv,dx_gv,dy_gv,dz_gv,om_x_gv,om_y_gv,om_z_gv
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,1.0561383473367375e-18,0.0,-1.9999577631170031,0.0,-0.00014750175324104603,0.0,0.9999999891216164,0.0,-0.01690245592427034,0.0,3.869393138109585e-15,0.0,0.0844695417635709,0.0,-0.5899217958230193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,1.3546229732242453e-17,0.0,-1.9998683838610394,0.0,-0.00044247738603125225,0.0,0.9999999021068767,0.0,-0.05070417515367499,0.0,2.4376012509920785e-14,0.0,0.09428003223792376,0.0,-0.5899217958230193,0.0,1.2501250093756251e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0025001250062503125,0.0,0.0,0.0,0.0,5.000250012500625e-05
0.0030001500075003754,5.601412133014783e-17,0.0,-1.9997691936240525,0.0,-0.0007374529803212218,0.0,0.999999728081514,0.0,-0.08450589438306691,0.0,6.349226248913515e-14,0.0,0.10409052271227663,0.0,-0.5899217958230193,0.0,5.000500037502499e-06,1.0418750260442708e-13,0.0,0.0,0.0,2.5002500187512496e-08,0.9999999999999997,0.0,0.0,2.865075476039031e-06,0.005000250012500625,0.0,0.0,0.0,0.0,0.0001000050002500125
0.0040002000100005,1.4608112668227758e-16,0.0,-1.9996601924060422,0.0,-0.0010324285104449415,0.0,0.9999994670455434,0.0,-0.11830761361247155,0.0,1.1923974879277166e-13,0.0,0.1139010131866295,0.0,-0.5899217958230193,0.0,1.1251125084380589e-05,7.501500187518738e-13,0.0,0.0,0.0,7.500750056253743e-08,0.9999999999999972,0.0,0.0,8.595226428117094e-06,0.007500375018750938,0.0,0.0,0.0,0.0,0.00015000750037501878
0.005000250012500625,2.993900729828319e-16,0.0,-1.9995413802070086,0.0,-0.0013274039507364048,0.0,0.9999991189989877,0.0,-0.15210933284186348,0.0,1.8964009177647907e-13,0.0,0.12371150366098237,0.0,-0.5899217958230193,0.0,2.000200015000973e-05,2.7505500687568554e-12,0.0,0.0,0.0,1.5001500112507446e-07,0.9999999999999889,0.0,0.0,1.7190452856234188e-05,0.010000500025001252,0.0,0.0,0.0,0.0,0.00020001000050002505
0.006000300015000751,1.4312343034962737e-08,9.235517825461005e-20,-1.999417792663227,4.4131778490988926e-14,-0.0016213731079840787,7.996959014017127e-12,0.9999986855737585,3.571341054080433e-12,-0.18579575361193854,9.163794149213687e-10,2.9605887162711775e-05,3.7915844234612954e-16,0.12345122803621204,2.2287228629152292e-10,-0.5858973215812863,3.1985955059340867e-08,3.125312523438942e-05,7.293125182309748e-12,0.0,0.0,0.0,2.5002500187512246e-07,0.9999999999999688,0.0,0.0,2.8650754760390317e-05,0.012500625031251567,0.0,0.0,0.0,0.0,0.0002500125006250313
0.0070003500175008756,6.117313174136827e-08,1.5359822583697675e-18,-1.9992944653988673,1.7487774378926272e-13,-0.0019133297910653845,3.1987859531785823e-11,0.9999981695828801,1.3026187609583725e-11,-0.21925157746335444,3.66552047969592e-09,6.50866702867351e-05,3.1104118050771885e-15,0.12319097139367863,4.502164534855323e-10,-0.5818728473395532,6.39719241979527e-08,4.500450033751854e-05,1.594068789847661e-11,0.0,0.0,0.0,3.750375028126788e-07,0.9999999999999298,0.0,0.0,4.297613214058548e-05,0.015000750037501882,0.0,0.0,0.0,0.0,0.00030001500075003767
0.008000400020001,1.464366555954102e-07,7.945234599393959e-18,-1.9991713983933126,3.8974062757782515e-13,-0.0022032739782075054,7.197273571915413e-11,0.9999975727889429,2.648970329639324e-11,-0.2524768043960985,8.247429647614469e-09,0.00010640055149887815,1.0755765486776159e-14,0.12293073698899139,6.819706447788319e-10,-0.5778483730978202,9.595790749786879e-08,6.125612545939499e-05,3.063112576569879e-11,0.0,0.0,0.0,5.250525039377385e-07,0.9999999999998621,0.0,0.0,6.016658499681968e-05,0.017500875043752195,0.0,0.0,0.0,0.0,0.0003500175008750439
0.009000450022501126,2.7591540757789316e-07,2.5609383263590115e-17,-1.999048591622726,6.861922111541772e-13,-0.0024912056486365085,1.2795162037111845e-10,0.9999968969423937,4.210561907135625e-11,-0.2854714344101961,1.466211626188575e-08,0.00015350574066302783,2.610201077604236e-14,0.12267052800517814,9.180730033379477e-10,-0.5738238988560872,1.2794390503153106e-07,8.000800060001511e-05,5.367740134179217e-11,0.0,0.0,0.0,7.00070005250293e-07,0.999999999999755,0.0,0.0,8.022211332909289e-05,0.020001000050002507,0.0,0.0,0.0,0.0,0.00040002000100005015
