t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003000100003333444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004000133337777926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000166672222407,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.8890821367985317e-10,-0.001538193059447052,1.250081910598608e-07,0.9999988169803484,-3.871771070436205e-10,-0.1762640102732042,1.4324901046782614e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.006000200006666888,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.8890821367985317e-10,-0.001538193059447052,1.250081910598608e-07,0.9999988169803484,-3.871771070436205e-10,-0.1762640102732042,1.4324901046782614e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.00700023334111137,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.8890821367985317e-10,-0.001538193059447052,1.250081910598608e-07,0.9999988169803484,-3.871771070436205e-10,-0.1762640102732042,1.4324901046782614e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.008000266675555852,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.8890821367985317e-10,-0.001538193059447052,1.250081910598608e-07,0.9999988169803484,-3.871771070436205e-10,-0.1762640102732042,1.4324901046782614e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.009000300010000333,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.8890821367985317e-10,-0.001538193059447052,1.250081910598608e-07,0.9999988169803484,-3.871771070436205e-10,-0.1762640102732042,1.4324901046782614e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.010000333344444815,0.00010125675033747864,7.313475081254059e-11,-1.9996333652066367,2.5471126471158006e-09,-0.0035472555719821826,7.500456861760761e-07,0.9999937084688806,-1.3007284914215767e-08,-0.40648639873205517,8.594949141381368e-05,0.02250075002497552,3.375337522499987e-08,0.0,0.0,0.0,0.0
