t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,2.000200015000924e-05,4.5842501145946984e-12,-1.9997093714714131,3.7480687563000284e-10,-0.001525972176540762,2.500247210330962e-07,0.9999988357037491,-7.705548748451614e-10,-0.1748635986046977,2.8650757112078186e-05,0.010000500025000003,5.000750075006045e-09,0.0,0.0,0.0,0.0
0.006000300015000751,2.000200015000924e-05,4.5842501145946984e-12,-1.9997093714714131,3.7480687563000284e-10,-0.001525972176540762,2.500247210330962e-07,0.9999988357037491,-7.705548748451614e-10,-0.1748635986046977,2.8650757112078186e-05,0.010000500025000003,5.000750075006045e-09,0.0,0.0,0.0,0.0
0.0070003500175008756,2.000200015000924e-05,4.5842501145946984e-12,-1.9997093714714131,3.7480687563000284e-10,-0.001525972176540762,2.500247210330962e-07,0.9999988357037491,-7.705548748451614e-10,-0.1748635986046977,2.8650757112078186e-05,0.010000500025000003,5.000750075006045e-09,0.0,0.0,0.0,0.0
0.008000400020001,2.000200015000924e-05,4.5842501145946984e-12,-1.9997093714714131,3.7480687563000284e-10,-0.001525972176540762,2.500247210330962e-07,0.9999988357037491,-7.705548748451614e-10,-0.1748635986046977,2.8650757112078186e-05,0.010000500025000003,5.000750075006045e-09,0.0,0.0,0.0,0.0
0.009000450022501126,2.000200015000924e-05,4.5842501145946984e-12,-1.9997093714714131,3.7480687563000284e-10,-0.001525972176540762,2.500247210330962e-07,0.9999988357037491,-7.705548748451614e-10,-0.1748635986046977,2.8650757112078186e-05,0.010000500025000003,5.000750075006045e-09,0.0,0.0,0.0,0.0
